37.30012543610967, 127.04586027881646
37.300192159686716, 127.04573850595689
37.300258883263766, 127.0456167330973
37.30032560684082, 127.0454949602377
37.30039233041787, 127.04537318737812
37.30045905399492, 127.04525141451853
37.300529312328806, 127.04531010776712
37.3005995706627, 127.04536880101574
37.30066982899658, 127.04542749426435
37.300740087330475, 127.04548618751295
37.30081034566436, 127.04554488076155
37.30074542474132, 127.04566439922534
37.30068050381829, 127.04578391768914
37.300615582895254, 127.04590343615293
37.300550661972224, 127.04602295461672
37.30048574104919, 127.04614247308051
37.30041368006128, 127.0460860342277
37.30034161907338, 127.04602959537489
37.300269558085475, 127.04597315652208
37.30019749709757, 127.04591671766927
