37.29906186449409, 127.04675065884469
37.29926024344891, 127.04636052977312
37.29945862240373, 127.04597040070156
37.299657001358554, 127.04558027163
37.299855380313375, 127.04519014255844
37.300053759268195, 127.04480001348688
37.29982137699662, 127.04457204426308
37.29958899472505, 127.04434407503928
37.29935661245347, 127.04411610581548
37.2991242301819, 127.04388813659169
37.298891847910326, 127.0436601673679
37.298792666625076, 127.04384056936765
37.298693485339825, 127.04402097136739
37.29859430405458, 127.0442013733671
37.29849512276933, 127.04438177536684
37.29839594148408, 127.04456217736657
37.298352623092185, 127.04474261062023
37.29830930470029, 127.04492304387387
37.29826598630839, 127.04510347712755
37.29822266791649, 127.04528391038119
37.298179349524595, 127.04546434363482
37.29824416121752, 127.04562679626821
37.29830897291044, 127.04578924890158
37.29837378460337, 127.04595170153499
37.29843859629629, 127.04611415416838
37.298503407989216, 127.04627660680175
37.29861690136323, 127.04637141832569
37.29873039473725, 127.04646622984964
37.29884388811126, 127.04656104137358
37.29895738148527, 127.04665585289752
